DT,流动性,基本面,风险偏好,T_price,TF_price,反转信号,弹性信号,基本面空间,价格空间,国债10Y,流动性新
2020-03-04,0.3362380953631108,0.2050500040320509,0.3605999999999999,105.2091014776861,105.88952143724931,-3.0,0.0,0,1.0,2.673,0.3340128281658575
2020-03-05,0.32859033105012203,0.20671820767715826,0.37706666666666666,105.09409301824076,105.91555514955624,-2.0,0.0,0,1.0,2.6829,0.3317301107133029
2020-03-06,0.3183582614713716,0.19975410069626187,0.34519999999999995,105.4396322860292,106.12382484801176,-3.0,-1.0,0,1.0,2.628,0.3211187124298779
2020-03-09,0.3000534731994732,0.20137550931218628,0.27899999999999997,106.35723329222053,106.38416197108117,-3.0,-1.0,0,1.0,2.5205,0.3030621753689223
2020-03-10,0.30581257890511926,0.20242229998523453,0.27646666666666664,105.69380200918233,105.9311753769404,-5.0,-2.0,1,1.0,2.613,0.3237197676905282
2020-03-11,0.307535103321324,0.20103195291626214,0.25000000000000006,105.82083548181366,106.04051696862956,-5.0,-2.0,1,1.0,2.6079,0.338036563636201
2020-03-12,0.3026770117208723,0.20346500496428666,0.19913333333333336,105.8797272130578,106.09258439324343,-5.0,-4.0,1,1.0,2.6379,0.3356988998320581
2020-03-13,0.3052108568354668,0.19688446190072995,0.20500000000000004,105.6010963519708,105.86348772494236,-5.0,-5.0,1,1.0,2.6759,0.34706445335050373
2020-03-16,0.29831995026199376,0.20066750426049196,0.18719999999999998,105.76163541689809,105.8062135578671,-5.0,-5.0,1,1.0,2.6758,0.3399287758331731
2020-03-17,0.29048984965985847,0.19941063375095786,0.17520000000000005,105.37066832151818,105.68645848125516,-5.0,-3.0,1,1.0,2.7135,0.32698974877332077
2020-03-18,0.2845499821297693,0.19792293210166392,0.1606,105.43367116838145,105.86348772494236,-4.0,-3.0,1,1.0,2.7136,0.3176902007794701
2020-03-19,0.27757893307975606,0.2003027249129628,0.14659999999999998,105.32647382861246,105.70728545110073,-4.0,-3.0,1,1.0,2.7299,0.3050814677306974
2020-03-20,0.27427141853751835,0.19983698410740408,0.15119999999999997,105.68629922317743,105.86869446740377,-4.0,-3.0,1,1.0,2.6815,0.2989606773635958
2020-03-23,0.2603926096790797,0.20058870901413622,0.12786666666666666,105.85094940372385,106.17068553016426,-3.0,-3.0,1,1.0,2.6315,0.2782090900251066
2020-03-24,0.2448532528557823,0.20101600846111534,0.15180000000000002,105.7688298692316,106.34771477385146,-2.0,-2.0,1,1.0,2.6289,0.2546063662053649
2020-03-25,0.2431929604623299,0.20214783267105058,0.16606666666666667,105.78887155787488,106.43622939569505,-2.0,-2.0,1,1.0,2.6289,0.2483242128373589
2020-03-26,0.23596831148114986,0.207469423343286,0.17346666666666669,106.00049123436995,106.5924316695367,-2.0,0.0,1,1.0,2.594,0.23037530913057883
2020-03-27,0.24079034273034283,0.21021286983634807,0.1758,105.97746898690279,106.4154024258495,-1.0,0.0,1,1.0,2.609,0.23863420837445898
2020-03-30,0.23607391073897377,0.21082511923078115,0.17126666666666662,105.93368560555896,106.64449909415059,-1.0,-1.0,1,1.0,2.6142,0.2281693602997023
2020-03-31,0.23398532106275388,0.21162491673120776,0.17673333333333333,106.14612750517784,106.79549462553086,-1.0,-1.0,1,1.0,2.5899,0.22482358409322348
2020-04-01,0.22672135668448679,0.21102593903835803,0.1627333333333333,106.29721100418112,106.84756205014473,-3.0,-1.0,1,1.0,2.555,0.20937865727645916
2020-04-02,0.22235584604051128,0.21548113788099932,0.16780000000000003,106.05907463194264,106.68615303384169,-3.0,-1.0,1,1.0,2.5854,0.20790874743233792
2020-04-03,0.21003731670631334,0.21911119522234462,0.164,106.10059689969592,106.61846538184365,-4.0,-1.0,1,1.0,2.5965,0.19082916007930542
2020-04-07,0.16809886226249177,0.21800296271465447,0.17559999999999995,106.67605030848459,107.61815993443015,-4.0,-3.0,1,1.0,2.5112,0.10431405514804212
2020-04-08,0.14988760715665445,0.21713504421488417,0.18046666666666666,107.1617786188856,107.89932402734512,-4.0,-3.0,1,1.0,2.4824,0.06541311628450196
2020-04-09,0.1473408751912329,0.22037266403943723,0.18886666666666663,106.98202008843886,107.87849705749957,-4.0,-2.0,1,1.0,2.5226,0.06056441551952039
2020-04-10,0.1594933077164683,0.22662610042300735,0.18946666666666664,106.9480006066905,107.58691947966184,-5.0,-2.0,0,1.0,2.5403,0.08831882430265241
2020-04-13,0.16453981695557318,0.2290080805324345,0.18599999999999997,106.83720604075477,107.72229478365793,-6.0,-2.0,0,1.0,2.5658,0.10300544092681514
2020-04-14,0.15618059452527383,0.23006563290694684,0.19973333333333335,106.96485618072897,107.83163637534707,-6.0,-3.0,0,1.0,2.5591,0.08300440946194872
